indice_tiempo;idempresa;cuit;empresa;direccion;localidad;provincia;region;idproducto;producto;idtipohorario;tipohorario;precio;fecha_vigencia;idempresabandera;empresabandera;latitud;longitud;geojson
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;103400;4/3/2024 18:31;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;103400;4/3/2024 18:31;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;116000;4/3/2024 18:36;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;116000;4/3/2024 18:36;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;113100;4/3/2024 18:37;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;113100;4/3/2024 18:37;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;94100;4/3/2024 18:37;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2024;7603;30-70752960-8;GESAL S.A.;Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79;VILLA GRAL. BELGRANO;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;94100;4/3/2024 18:37;26;AXION;-31,980632;-64,551513;"{""type"":""Point"",""coordinates"":[-64.551513,-31.980632]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;19;Gas Oil Grado 2;2;Diurno;23450;21/3/2023 11:00;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;19;Gas Oil Grado 2;3;Nocturno;23450;21/3/2023 11:00;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;21;Gas Oil Grado 3;2;Diurno;30490;21/3/2023 11:00;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;21;Gas Oil Grado 3;3;Nocturno;30490;21/3/2023 11:00;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/1/2024;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;6;GNC;2;Diurno;4499;17/1/2024 08:15;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/1/2024;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;6;GNC;3;Nocturno;44990;17/1/2024 08:15;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;26370;21/3/2023 10:59;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;26370;21/3/2023 10:59;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;21390;21/3/2023 10:59;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/3/2023;769;33-65325957-9;GESA S.A.;BV PELLEGRINI 2471;SANTA FE;SANTA FE;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;21390;21/3/2023 10:59;1;BLANCA;-31,636026;-60,702021;"{""type"":""Point"",""coordinates"":[-60.702021,-31.636026]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;19;Gas Oil Grado 2;2;Diurno;944;17/1/2024 08:12;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;19;Gas Oil Grado 2;3;Nocturno;944;17/1/2024 08:12;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;21;Gas Oil Grado 3;2;Diurno;1032;17/1/2024 08:12;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;21;Gas Oil Grado 3;3;Nocturno;1032;17/1/2024 08:12;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;6;GNC;2;Diurno;44990;17/1/2024 08:12;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;6;GNC;3;Nocturno;44990;17/1/2024 08:12;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;999;17/1/2024 08:13;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;999;17/1/2024 08:13;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;860;17/1/2024 08:14;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/1/2024;759;33-65325957-9;GESA S.A.;ESTANISLAO ZEBALLOS 3551;SANTA FE;SANTA FE;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;860;17/1/2024 08:14;29;GULF;-31,602882;-60,707263;"{""type"":""Point"",""coordinates"":[-60.707263,-31.602882]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;2;Diurno;1005;5/3/2024 10:14;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;3;Nocturno;1005;5/3/2024 10:14;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;2;Diurno;1193;5/3/2024 10:14;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;3;Nocturno;1193;5/3/2024 10:14;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/2/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;6;GNC;2;Diurno;4799;1/2/2024 18:26;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/2/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;6;GNC;3;Nocturno;4799;1/2/2024 18:26;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;1110;5/3/2024 10:15;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1110;5/3/2024 10:15;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;923;5/3/2024 10:15;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/3/2024;292;30-70821133-4;GESE INVERSIONES S.A.;RUTA NACIONAL N° 12 Y CALLE GUALEGUAY;NOGOYA;ENTRE RIOS;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;923;5/3/2024 10:15;28;PUMA;-32,37796;-59,79407;"{""type"":""Point"",""coordinates"":[-59.79407,-32.37796]}"
1/2/2024;7827;30-71054151-1;GESELL AUTOGAS S.A.;Boulevard Silvio Gesell Nº 602;VILLA GESELL;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;499;16/2/2024 22:00;1;BLANCA;-37,25271;-56,978203;"{""type"":""Point"",""coordinates"":[-56.978203,-37.25271]}"
1/2/2024;7827;30-71054151-1;GESELL AUTOGAS S.A.;Boulevard Silvio Gesell Nº 602;VILLA GESELL;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;499;16/2/2024 22:00;1;BLANCA;-37,25271;-56,978203;"{""type"":""Point"",""coordinates"":[-56.978203,-37.25271]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;947;6/3/2024 11:25;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;947;6/3/2024 11:25;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1154;6/3/2024 11:24;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1154;6/3/2024 11:24;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;479;7/3/2024 13:38;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;479;7/3/2024 13:38;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1087;6/3/2024 11:25;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1087;6/3/2024 11:25;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;887;2/3/2024 19:07;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/3/2024;7554;30-71027208-1;GESTION A&F S.A.;520 2335;LA PLATA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;887;2/3/2024 19:07;28;PUMA;-34,900806;-57,994464;"{""type"":""Point"",""coordinates"":[-57.994464,-34.900806]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;74280;13/12/2023 15:22;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;74280;13/12/2023 15:22;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;82990;13/12/2023 15:23;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;82990;13/12/2023 15:23;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;79860;13/12/2023 15:24;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;79860;13/12/2023 15:24;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;6979;13/12/2023 15:24;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/12/2023;4516;30-52996331-5;GHIOLDI HNOS.S.A.DE T.C.I.Y F.;AV.AMANCIO ALCORTA Y LOS PATOS;CAPITAL FEDERAL;CAPITAL FEDERAL;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;6979;13/12/2023 15:24;1;BLANCA;-34,63701;-58,38675;"{""type"":""Point"",""coordinates"":[-58.38675,-34.63701]}"
1/3/2024;6370;33-70833679-9;GIANELLO GNC SH;LAVALLE 570;SAN LUIS;SAN LUIS;CUYO;6;GNC;2;Diurno;499;2/3/2024 22:00;26;AXION;-33,298795;-66,332933;"{""type"":""Point"",""coordinates"":[-66.332933,-33.298795]}"
1/3/2024;6370;33-70833679-9;GIANELLO GNC SH;LAVALLE 570;SAN LUIS;SAN LUIS;CUYO;6;GNC;3;Nocturno;499;2/3/2024 22:00;26;AXION;-33,298795;-66,332933;"{""type"":""Point"",""coordinates"":[-66.332933,-33.298795]}"
1/2/2024;4810;34-54987867-0;GIANESE BRUNO, GRACIELA Y MARCELO S.H.;KENNEDY Y MORENO;EL PALOMAR;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;30970;19/2/2024 17:00;1;BLANCA;-34,605377;-58,586054;"{""type"":""Point"",""coordinates"":[-58.586054,-34.605377]}"
1/2/2024;4810;34-54987867-0;GIANESE BRUNO, GRACIELA Y MARCELO S.H.;KENNEDY Y MORENO;EL PALOMAR;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;30970;19/2/2024 17:00;1;BLANCA;-34,605377;-58,586054;"{""type"":""Point"",""coordinates"":[-58.586054,-34.605377]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;99000;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;99000;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;116000;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;116000;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;36700;4/3/2024 11:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;36700;4/3/2024 11:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;111000;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;111000;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;90800;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;4803;20-11373289-0;GIANESE EDUARDO DANIEL;SANTA ROSA 1885;CASTELAR;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;90800;3/3/2024 22:00;26;AXION;-34,638952;-58,655487;"{""type"":""Point"",""coordinates"":[-58.655487,-34.638952]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;990;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;990;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1160;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1160;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1111;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1111;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;908;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;8749;30-71220146-7;GILBAR COMBUSTIBLES S.A.;AV. HIPOLITO YRIGOYEN 29213;SAN VICENTE;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;908;4/3/2024 14:00;26;AXION;-34,972752;-58,381939;"{""type"":""Point"",""coordinates"":[-58.381939,-34.972752]}"
1/3/2024;5850;30-70780192-8;GIMENEZ, LISANDRO Y GIMENEZ ALFONSO S.H.;PRESIDENTE PERÓN Y 1° DE MAYO;SANTA ELENA;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;2;Diurno;1051;2/3/2024 14:00;26;AXION;-30,94683;-59,78889;"{""type"":""Point"",""coordinates"":[-59.78889,-30.94683]}"
1/3/2024;5850;30-70780192-8;GIMENEZ, LISANDRO Y GIMENEZ ALFONSO S.H.;PRESIDENTE PERÓN Y 1° DE MAYO;SANTA ELENA;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;3;Nocturno;1051;2/3/2024 14:00;26;AXION;-30,94683;-59,78889;"{""type"":""Point"",""coordinates"":[-59.78889,-30.94683]}"
1/3/2024;5850;30-70780192-8;GIMENEZ, LISANDRO Y GIMENEZ ALFONSO S.H.;PRESIDENTE PERÓN Y 1° DE MAYO;SANTA ELENA;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;2;Diurno;1211;2/3/2024 14:00;26;AXION;-30,94683;-59,78889;"{""type"":""Point"",""coordinates"":[-59.78889,-30.94683]}"
